line_id,bus0,bus1,s_nom,v_nom,length,x,r,x0,y0,x1,y1,x_r_ratio,voltage_kv,voltage_cat
93407,2025489,2025483,1050.19,345.0,8.172430772103484,4.274187749999999,0.3499335,-118.325,34.1257,-118.359,34.0579,12.214250809794404,345.0,345 kV
93408,2025484,2025485,0.01,138.0,0.0,0.21614939999999996,0.040373280000000004,-118.187,33.7482,-118.187,33.7482,5.353640981337622,138.0,138 kV
93409,2025485,2025491,244.97,138.0,5.255666421617247,1.8790714800000001,0.38145132,-118.187,33.7482,-118.234,33.7747,4.92609791965612,138.0,138 kV
93410,2025485,2025683,220.41,138.0,3.7173863340504627,1.4383933199999999,0.24547716,-118.187,33.7482,-118.173,33.7795,5.859557200526515,138.0,138 kV
93411,2025486,2025487,0.01,138.0,0.0,0.21653028,0.04170636,-118.294,33.7356,-118.294,33.7356,5.1916563407513685,138.0,138 kV
93412,2025486,2025989,286.95,138.0,6.220014382621006,1.8286048799999997,0.25880796,-118.294,33.7356,-118.264,33.7856,7.065462030371745,138.0,138 kV
93413,2025486,2025989,286.95,138.0,6.220014382621006,1.8286048799999997,0.25880796,-118.294,33.7356,-118.264,33.7856,7.065462030371745,138.0,138 kV
93414,2025486,2025989,286.95,138.0,6.220014382621006,1.8286048799999997,0.25880796,-118.294,33.7356,-118.264,33.7856,7.065462030371745,138.0,138 kV
93415,2025542,2025488,209.35,138.0,0.8333020650055586,0.69434424,0.123786,-118.23,34.0625,-118.228,34.0552,5.609185455661741,138.0,138 kV
93416,2025488,2025660,200.62,138.0,3.8397527696136806,0.91277892,0.15387552,-118.228,34.0552,-118.187,34.0612,5.93189214312879,138.0,138 kV
93420,2025489,2026126,1419.32,345.0,5.960422106542774,3.1541625,0.257094,-118.325,34.1257,-118.315,34.1786,12.268470798731988,345.0,345 kV
93421,2025541,2025490,245.21,138.0,2.218838282143339,1.5120935999999998,0.28451736,-118.302,34.1316,-118.325,34.1257,5.314573020876403,138.0,138 kV
93423,2025549,2025491,232.41,138.0,2.1677635044199897,0.67663332,0.10359935999999999,-118.251,33.7881,-118.234,33.7747,6.5311869572654,138.0,138 kV
93424,2025491,2025853,199.01,138.0,0.6113791017136966,0.32717591999999995,0.05275188,-118.234,33.7747,-118.228,33.777,6.202048494793079,138.0,138 kV
93425,2026192,2025491,227.3,138.0,0.45647485456287723,0.36621612,0.06341652,-118.23,33.7771,-118.234,33.7747,5.774683715162623,138.0,138 kV
93428,2025495,2025496,0.01,138.0,0.0,0.20872224,0.054846719999999995,-118.259,33.736,-118.259,33.736,3.8054861715309225,138.0,138 kV
93429,2025567,2025495,241.15,138.0,3.4597911509945307,1.9445828399999998,0.35612279999999996,-118.234,33.7129,-118.259,33.736,5.460412474538349,138.0,138 kV
93430,2025495,2025928,234.44,138.0,3.1245465952673293,1.3241293200000002,0.247572,-118.259,33.736,-118.24,33.7592,5.348439934887892,138.0,138 kV
93431,2025495,2025989,229.55,138.0,5.540803039141679,2.28070944,0.42315768,-118.259,33.736,-118.264,33.7856,5.38972623697569,138.0,138 kV
93432,2025497,2025593,202.86,138.0,4.299010088091953,1.2359556,0.19520100000000004,-118.18,34.1756,-118.22,34.1557,6.331674880380323,138.0,138 kV
93433,2025556,2025498,228.51,138.0,1.5724719704539416,0.9864792,0.16777763999999998,-118.178,34.0966,-118.187,34.1086,5.879647135058432,138.0,138 kV
93434,2025985,2025498,240.72,138.0,4.002059823693154,1.28013768,0.2637594,-118.149,34.126,-118.187,34.1086,4.853411201984833,138.0,138 kV
93435,2025499,2025660,236.53,138.0,5.72119921614364,1.43287056,0.27842328,-118.244,34.0815,-118.187,34.0612,5.14635634507163,138.0,138 kV
93436,2025501,2025502,0.01,138.0,0.0,0.22681404,0.04513427999999999,-118.344,33.9557,-118.344,33.9557,5.025205116706932,138.0,138 kV
93437,2025503,2025504,0.01,138.0,0.0,0.20529432,0.045896040000000006,-118.177,33.8802,-118.177,33.8802,4.472931587745092,138.0,138 kV
93438,2025503,2025580,226.67,138.0,3.4377715935666013,0.9979056,0.15977916,-118.177,33.8802,-118.199,33.8553,6.245491305053142,138.0,138 kV
93439,2025503,2025634,201.51,138.0,6.287302203486039,1.7670927600000002,0.23481251999999997,-118.177,33.8802,-118.114,33.8589,7.525515396217392,138.0,138 kV
93440,2025643,2025503,190.66,138.0,2.4522206203230805,1.25480916,0.22300524,-118.151,33.8846,-118.177,33.8802,5.626789456653769,138.0,138 kV
93441,2025505,2025506,0.01,138.0,0.0,0.1923444,0.04513427999999999,-118.291,33.8298,-118.291,33.8298,4.261508957073048,138.0,138 kV
93442,2025579,2025505,248.51,138.0,4.166590126730787,1.294992,0.29270628,-118.246,33.8317,-118.291,33.8298,4.424187878073959,138.0,138 kV
93443,2025505,2025581,233.23,138.0,3.4059882509245436,1.2738531599999998,0.23862132,-118.291,33.8298,-118.268,33.8537,5.3383654974103,138.0,138 kV
93444,2025507,2025608,223.91,138.0,3.2495134369999046,1.71472176,0.2409066,-118.151,34.0056,-118.186,34.0024,7.117757015552851,138.0,138 kV
93445,2025626,2025507,170.0,138.0,0.9699318767535705,0.8240338800000001,0.13749767999999998,-118.142,34.0011,-118.151,34.0056,5.99303120582685,138.0,138 kV
93446,2025591,2025508,255.06,138.0,11.688871289177346,5.0024779200000005,0.8737387200000001,-118.128,34.2223,-118.161,34.3237,5.725363979103525,138.0,138 kV
93447,2025508,2025631,228.9,138.0,18.869859393198137,8.995242959999999,1.8093704400000001,-118.161,34.3237,-118.053,34.1796,4.971473939038188,138.0,138 kV
93448,2025640,2025508,286.68,138.0,7.840217178187028,2.6593041600000005,0.42334812,-118.218,34.3761,-118.161,34.3237,6.281586601620905,138.0,138 kV
93449,2025640,2025508,286.68,138.0,7.840217178187028,2.6593041600000005,0.42334812,-118.218,34.3761,-118.161,34.3237,6.281586601620905,138.0,138 kV
93450,2025640,2025508,286.68,138.0,7.840217178187028,2.6593041600000005,0.42334812,-118.218,34.3761,-118.161,34.3237,6.281586601620905,138.0,138 kV
93451,2025508,2025642,248.12,138.0,8.952269436346098,3.94153668,0.6859648800000001,-118.161,34.3237,-118.079,34.3671,5.745966082161403,138.0,138 kV
93452,2025509,2025536,241.72,138.0,10.0769581679949,2.7013914,0.62064396,-118.247,33.8541,-118.162,33.9108,4.3525551226582095,138.0,138 kV
93453,2025579,2025509,280.69,138.0,2.495270133100647,1.19672496,0.1752048,-118.246,33.8317,-118.247,33.8541,6.830395797399402,138.0,138 kV
93454,2025579,2025509,280.69,138.0,2.495270133100647,1.19672496,0.1752048,-118.246,33.8317,-118.247,33.8541,6.830395797399402,138.0,138 kV
93455,2025579,2025509,280.69,138.0,2.495270133100647,1.19672496,0.1752048,-118.246,33.8317,-118.247,33.8541,6.830395797399402,138.0,138 kV
93456,2025605,2025509,258.37,138.0,2.5059293945302348,1.1456870399999999,0.18053711999999997,-118.22,33.8561,-118.247,33.8541,6.345956410756909,138.0,138 kV
93457,2025510,2025536,216.86,138.0,6.04249927743654,1.5694160400000001,0.32793768,-118.223,33.9304,-118.162,33.9108,4.785699692393713,138.0,138 kV
93458,2025510,2025563,199.04,138.0,1.1530459484081004,0.5789376,0.10893168000000002,-118.223,33.9304,-118.213,33.9242,5.31463652597182,138.0,138 kV
93459,2025510,2025838,232.17,138.0,6.52518895487277,3.49019388,0.5448488399999999,-118.223,33.9304,-118.249,33.8759,6.405790410069682,138.0,138 kV
93460,2025511,2025517,170.84,138.0,7.742023325323693,2.504286,0.47133900000000006,-118.234,34.2347,-118.211,34.3016,5.313120040734925,138.0,138 kV
93461,2025511,2025538,199.76,138.0,4.5323926338606,2.023425,0.35269487999999993,-118.234,34.2347,-118.257,34.1987,5.7370247704623045,138.0,138 kV
93462,2025620,2025511,221.79,138.0,2.0902336243728215,1.390212,0.280899,-118.219,34.2488,-118.234,34.2347,4.949134923460306,138.0,138 kV
93463,2025512,2025513,0.01,138.0,0.0,0.19920024000000003,0.04494384,-118.178,34.0431,-118.178,34.0431,4.432104775542643,138.0,138 kV
93464,2025512,2025516,190.03,138.0,4.7426205962515064,2.3157504,0.4960962,-118.178,34.0431,-118.223,34.0225,4.667936847859654,138.0,138 kV
93465,2025512,2025633,220.69,138.0,1.4840768691815707,0.9264906,0.17749008,-118.178,34.0431,-118.162,34.0417,5.219927671858215,138.0,138 kV
93466,2025514,2025515,228.38,138.0,5.624062899838452,3.7141513199999996,0.77813784,-118.302,34.5878,-118.335,34.6304,4.773121619272982,138.0,138 kV
93467,2025514,2025727,199.46,138.0,32.31696082710084,15.76824156,3.11293224,-118.302,34.5878,-117.95,34.5709,5.0653966353611874,138.0,138 kV
93468,2025515,2025518,293.79,138.0,28.778096739153668,4.29023232,0.8478388800000001,-118.335,34.6304,-118.288,34.3748,5.060191695630076,138.0,138 kV
93469,2025515,2025518,293.79,138.0,28.778096739153668,4.29023232,0.8478388800000001,-118.335,34.6304,-118.288,34.3748,5.060191695630076,138.0,138 kV
93470,2025515,2025518,293.79,138.0,28.778096739153668,4.29023232,0.8478388800000001,-118.335,34.6304,-118.288,34.3748,5.060191695630076,138.0,138 kV
93471,2025515,2025991,269.95,138.0,6.609320189193269,3.22548228,0.5770332,-118.335,34.6304,-118.325,34.6892,5.5897592898306545,138.0,138 kV
93472,2025516,2025569,227.88,138.0,2.9600340645733048,1.4682924,0.33574572,-118.223,34.0225,-118.255,34.0206,4.3732144278282155,138.0,138 kV
93473,2025516,2025612,201.0,138.0,3.288951173818055,2.41706448,0.495144,-118.223,34.0225,-118.188,34.0169,4.8815286027325335,138.0,138 kV
93474,2025516,2025665,238.25,138.0,8.77565647056847,1.19958156,0.20548476000000002,-118.223,34.0225,-118.129,34.0105,5.837784379803252,138.0,138 kV
93475,2025518,2025519,0.01,138.0,0.0,0.20034288,0.04170636,-118.288,34.3748,-118.288,34.3748,4.803537792849991,138.0,138 kV
93476,2025518,2025620,249.94,138.0,15.394392034148108,6.36145776,1.03447008,-118.288,34.3748,-118.219,34.2488,6.149478591513647,138.0,138 kV
93477,2025640,2025518,248.07,138.0,6.4330985635276665,3.2460498,0.46600668,-118.218,34.3761,-118.288,34.3748,6.965657304188635,138.0,138 kV
93478,2025521,2025536,232.75,138.0,4.6426797695711155,1.3507909200000001,0.3742146,-118.174,33.9513,-118.162,33.9108,3.6096595652345873,138.0,138 kV
93479,2025552,2025521,207.5,138.0,1.8516302048762505,0.9440110799999999,0.14492484,-118.154,33.9525,-118.174,33.9513,6.513752688961471,138.0,138 kV
93480,2025522,2025523,0.01,138.0,0.0,0.21386412,0.04741956,-118.137,33.803,-118.137,33.803,4.509945053369256,138.0,138 kV
93481,2025523,2025545,189.19,138.0,2.682816182369902,1.0350414,0.15159024000000001,-118.137,33.803,-118.126,33.8253,6.827844405784924,138.0,138 kV
93482,2025523,2025685,225.9,138.0,1.679220441778555,1.26280764,0.24109704,-118.137,33.803,-118.128,33.7899,5.237734989467355,138.0,138 kV
93483,2025524,2025591,244.8,138.0,3.5780963209454613,2.0306617200000003,0.35916984,-118.13,34.1902,-118.128,34.2223,5.653748839967077,138.0,138 kV
93484,2025690,2025524,214.49,138.0,1.7552312364973774,1.20815136,0.16149312000000002,-118.116,34.1795,-118.13,34.1902,7.481085750985856,138.0,138 kV
93485,2025525,2025526,0.01,138.0,0.0,0.20129508000000002,0.0552276,-118.213,34.1245,-118.213,34.1245,3.644761590914852,138.0,138 kV
93486,2025525,2025527,0.01,138.0,0.0,0.19539144,0.03923064,-118.213,34.1245,-118.213,34.1245,4.98045557106458,138.0,138 kV
93487,2025527,2025547,223.23,138.0,2.396761871951674,0.57779496,0.09864792,-118.213,34.1245,-118.204,34.1043,5.857083483529267,138.0,138 kV
93488,2025564,2025527,212.09,138.0,5.316645290269763,1.83127104,0.33917364,-118.169,34.1554,-118.213,34.1245,5.3991980060773415,138.0,138 kV
93489,2025528,2025529,0.01,138.0,0.0,0.21329279999999998,0.042468120000000005,-118.273,33.7947,-118.273,33.7947,5.022303264112841,138.0,138 kV
93490,2025875,2025528,217.65,138.0,3.5568590900144024,1.7434782000000002,0.3894498,-118.245,33.8166,-118.273,33.7947,4.476761121045329,138.0,138 kV
93491,2025528,2025989,399.96,138.0,1.3112860667377497,0.6692061600000001,0.11578752000000002,-118.273,33.7947,-118.264,33.7856,5.779555347974048,138.0,138 kV
93492,2025530,2026041,269.37,138.0,0.560675801545556,0.40106664,0.062083440000000004,-118.293,33.7679,-118.287,33.7686,6.460018645573673,138.0,138 kV
93493,2025530,2026041,269.37,138.0,0.560675801545556,0.40106664,0.062083440000000004,-118.293,33.7679,-118.287,33.7686,6.460018645573673,138.0,138 kV
93494,2025531,2025602,236.82,138.0,25.25104349072857,5.732244,1.11045564,-118.223,34.4233,-118.127,34.6359,5.162060177333894,138.0,138 kV
93495,2025531,2025640,230.32,138.0,5.274312806313336,2.6655886800000004,0.3923064,-118.223,34.4233,-118.218,34.3761,6.79464287443979,138.0,138 kV
93496,2025532,2025533,0.01,138.0,0.0,0.22833756000000002,0.0447534,-118.258,33.9411,-118.258,33.9411,5.102013656757772,138.0,138 kV
93497,2025533,2025563,202.56,138.0,4.562205072812789,1.37173932,0.23633603999999997,-118.258,33.9411,-118.213,33.9242,5.804165610265747,138.0,138 kV
93498,2025576,2025533,226.86,138.0,1.2896906255715417,1.00857024,0.22129128,-118.262,33.93,-118.258,33.9411,4.557638612607724,138.0,138 kV
93499,2025534,2025535,0.01,138.0,0.0,0.19482012,0.039992400000000004,-118.227,33.9452,-118.227,33.9452,4.8713067656163265,138.0,138 kV
93500,2025535,2025576,209.37,138.0,3.648534235356743,1.78080444,0.24509628,-118.227,33.9452,-118.262,33.93,7.265704621446636,138.0,138 kV
93501,2025535,2025598,194.01,138.0,1.5952038426636854,0.60826536,0.0818892,-118.227,33.9452,-118.211,33.9398,7.427816271055633,138.0,138 kV
93502,2025536,2025688,179.39,138.0,3.084416200279101,1.7111034,0.27575712,-118.162,33.9108,-118.129,33.9066,6.205087995232924,138.0,138 kV
93503,2025538,2025539,0.01,138.0,0.0,0.1980576,0.05598936,-118.257,34.1987,-118.257,34.1987,3.5373517869861884,138.0,138 kV
93504,2025540,2025541,0.01,138.0,0.0,0.21329279999999998,0.0409446,-118.302,34.1316,-118.302,34.1316,5.209175100621311,138.0,138 kV
93505,2025542,2025543,0.01,138.0,0.0,0.20948400000000003,0.0495144,-118.23,34.0625,-118.23,34.0625,4.230683787266185,138.0,138 kV
93506,2025606,2025544,237.53,138.0,3.254455568086343,1.4835276,0.28299384,-118.169,33.7653,-118.202,33.7552,5.242242579405335,138.0,138 kV
93507,2025858,2025544,266.05,138.0,1.8418777909596356,1.09541088,0.30241872000000003,-118.214,33.7684,-118.202,33.7552,3.622154269569458,138.0,138 kV
93508,2025636,2025545,224.65,138.0,2.5907378409988238,1.4545807199999998,0.22167216000000003,-118.101,33.8148,-118.126,33.8253,6.561826068613808,138.0,138 kV
93509,2025547,2025546,197.15,138.0,3.0980247532908014,1.1919639599999998,0.18796427999999998,-118.204,34.1043,-118.218,34.079,6.341404965853267,138.0,138 kV
93510,2025548,2025656,275.45,138.0,0.7619781778021658,0.51571152,0.08150832,-118.21,33.9622,-118.204,33.9669,6.327025179451871,138.0,138 kV
93511,2025548,2025656,275.45,138.0,0.7619781778021658,0.51571152,0.08150832,-118.21,33.9622,-118.204,33.9669,6.327025179451871,138.0,138 kV
93512,2025989,2025549,273.5,138.0,1.2345241382768684,0.62997552,0.11426399999999999,-118.264,33.7856,-118.251,33.7881,5.51328508292128,138.0,138 kV
93513,2025989,2025549,273.5,138.0,1.2345241382768684,0.62997552,0.11426399999999999,-118.264,33.7856,-118.251,33.7881,5.51328508292128,138.0,138 kV
93514,2025549,2026081,226.02,138.0,1.5335395308025999,0.9409640400000001,0.15882696,-118.251,33.7881,-118.235,33.7917,5.924423130536967,138.0,138 kV
93515,2025573,2025551,207.08,138.0,1.6768560105726342,1.15349508,0.21253104,-118.241,33.982,-118.234,33.9681,5.427393817892116,138.0,138 kV
93516,2025552,2025553,0.01,138.0,0.0,0.19520100000000004,0.04418208,-118.154,33.9525,-118.154,33.9525,4.418003452905502,138.0,138 kV
93517,2025552,2025555,212.32,138.0,1.2300237919427204,0.73586016,0.14035428000000003,-118.154,33.9525,-118.164,33.9598,5.242839172135169,138.0,138 kV
93518,2025554,2025555,0.01,138.0,0.0,0.22414788000000002,0.04780043999999999,-118.164,33.9598,-118.164,33.9598,4.689144929525137,138.0,138 kV
93519,2025555,2025656,252.96,138.0,3.7767406616821915,1.1504480400000001,0.18110844,-118.164,33.9598,-118.204,33.9669,6.35222570397214,138.0,138 kV
93520,2025610,2025556,208.08,138.0,3.032053656757017,1.76899716,0.27937548,-118.147,34.0875,-118.178,34.0966,6.3319473421671,138.0,138 kV
93522,2025557,2025559,0.01,345.0,0.0,1.26285525,0.266616,-118.046,33.692,-118.046,33.692,4.7365893772715175,345.0,345 kV
93523,2025557,2025874,1182.55,345.0,23.056898523279298,5.98100625,0.514188,-118.046,33.692,-118.245,33.8166,11.631921822520512,345.0,345 kV
93524,2025557,2026095,1250.21,345.0,9.950806760315345,5.59298475,0.490383,-118.046,33.692,-118.101,33.7688,11.405316547848217,345.0,345 kV
93525,2025557,2028158,1229.32,345.0,35.21551344524445,10.19687175,0.8081797500000001,-118.046,33.692,-117.71,33.5444,12.617068335270295,345.0,345 kV
93526,2025558,2025604,264.8,138.0,0.9715718542915455,0.5271379199999999,0.09788616000000001,-118.046,33.692,-118.039,33.6855,5.385158993273478,138.0,138 kV
93527,2025558,2028030,220.77,138.0,14.632537784850701,5.52637836,1.02209148,-118.046,33.692,-117.927,33.6056,5.4069259564457415,138.0,138 kV
93528,2025560,2025875,248.7,138.0,2.156778103071274,1.17996624,0.19900979999999996,-118.222,33.8198,-118.245,33.8166,5.929156809580184,138.0,138 kV
93529,2025581,2025561,217.91,138.0,1.3197687900803616,0.67872816,0.11064564,-118.268,33.8537,-118.281,33.8586,6.134195850863614,138.0,138 kV
93530,2025562,2025658,196.82,138.0,4.243688300858191,2.5863656399999995,0.4494384,-118.151,34.0323,-118.105,34.0325,5.754648212862512,138.0,138 kV
93531,2025562,2025665,162.06,138.0,3.1637601480418507,1.6629220800000002,0.2580462,-118.151,34.0323,-118.129,34.0105,6.444255469542008,138.0,138 kV
93532,2025598,2025563,224.42,138.0,1.7463811247045504,0.78899292,0.14606748,-118.211,33.9398,-118.213,33.9242,5.401527557485366,138.0,138 kV
93533,2025564,2025888,202.62,138.0,3.8595894513461277,1.57093956,0.27156744,-118.169,34.1554,-118.148,34.1254,5.784691181346405,138.0,138 kV
93534,2025565,2025570,223.98,138.0,4.252638529602591,1.3201300799999998,0.21614939999999996,-118.148,34.0698,-118.137,34.1069,6.1074607310465305,138.0,138 kV
93535,2025610,2025565,184.32,138.0,1.972511109362729,0.7771856400000001,0.18510768,-118.147,34.0875,-118.148,34.0698,4.198536989189271,138.0,138 kV
93536,2025853,2025566,237.55,138.0,0.9618083686208682,0.44448696000000004,0.061893,-118.228,33.777,-118.227,33.7856,7.1814224318997,138.0,138 kV
93537,2025566,2026081,241.1,138.0,1.0044446693851086,0.26414028,0.04494384,-118.227,33.7856,-118.235,33.7917,5.876987881144977,138.0,138 kV
93538,2025567,2025568,0.01,138.0,0.0,0.20605608,0.05351364,-118.234,33.7129,-118.234,33.7129,3.850461854924185,138.0,138 kV
93539,2025985,2025570,262.44,138.0,2.39662898681024,1.25728488,0.21557807999999998,-118.149,34.126,-118.137,34.1069,5.832128423592865,138.0,138 kV
93540,2025571,2025572,0.01,138.0,0.0,0.21729204000000002,0.05199012000000001,-118.123,33.9984,-118.123,33.9984,4.1794067910058486,138.0,138 kV
93541,2025571,2025673,179.57,138.0,8.935622759877928,2.2348134,0.4008762,-118.123,33.9984,-118.138,33.9191,5.574807946174041,138.0,138 kV
93542,2025571,2025931,218.21,138.0,7.837014624470442,3.3511726800000003,0.52866144,-118.123,33.9984,-118.105,33.9296,6.338964954650457,138.0,138 kV
93543,2026000,2025573,214.62,138.0,2.5475706793769066,1.5976011600000002,0.2637594,-118.222,33.9986,-118.241,33.982,6.057016747017371,138.0,138 kV
93544,2025617,2025574,269.23,138.0,4.569852249095164,2.2976585999999997,0.5103792,-118.229,34.1253,-118.27,34.1484,4.501856851029878,138.0,138 kV
93545,2025574,2026238,280.4,138.0,1.0888265201672134,0.6947251200000001,0.14549616,-118.27,34.1484,-118.278,34.1556,4.774836292337253,138.0,138 kV
93546,2025574,2026238,280.4,138.0,1.0888265201672134,0.6947251200000001,0.14549616,-118.27,34.1484,-118.278,34.1556,4.774836292337253,138.0,138 kV
93547,2025574,2026238,280.4,138.0,1.0888265201672134,0.6947251200000001,0.14549616,-118.27,34.1484,-118.278,34.1556,4.774836292337253,138.0,138 kV
93549,2026021,2025575,1172.35,345.0,15.151424158350258,6.5844629999999995,0.495144,-118.395,33.8504,-118.262,33.93,13.298050066142242,345.0,345 kV
93550,2025576,2025584,137.17,138.0,2.250966403899366,1.04627736,0.26147412000000003,-118.262,33.93,-118.254,33.9109,4.001441360845345,138.0,138 kV
93551,2025577,2025578,0.01,138.0,0.0,0.21881556,0.04875263999999999,-118.174,33.8462,-118.174,33.8462,4.488189189566154,138.0,138 kV
93552,2025578,2025673,238.16,138.0,8.770685891983138,1.5035237999999997,0.35669412,-118.174,33.8462,-118.138,33.9191,4.215151023092213,138.0,138 kV
93553,2025590,2025579,294.43,138.0,0.8307435797863808,0.6549231600000001,0.10778903999999999,-118.241,33.8255,-118.246,33.8317,6.075915362866552,138.0,138 kV
93554,2025590,2025579,294.43,138.0,0.8307435797863808,0.6549231600000001,0.10778903999999999,-118.241,33.8255,-118.246,33.8317,6.075915362866552,138.0,138 kV
93555,2025590,2025579,294.43,138.0,0.8307435797863808,0.6549231600000001,0.10778903999999999,-118.241,33.8255,-118.246,33.8317,6.075915362866552,138.0,138 kV
93556,2025605,2025580,240.37,138.0,1.943376535684478,1.1805375599999999,0.20300904000000003,-118.22,33.8561,-118.199,33.8553,5.815168353249916,138.0,138 kV
93557,2025582,2025583,0.01,138.0,0.0,0.20529432,0.053894519999999994,-118.254,33.9109,-118.254,33.9109,3.809116601899379,138.0,138 kV
93558,2025582,2025584,0.01,138.0,0.0,0.20529432,0.0561798,-118.254,33.9109,-118.254,33.9109,3.6541722438982713,138.0,138 kV
93559,2025582,2025585,0.01,138.0,0.0,0.21100752,0.039992400000000004,-118.254,33.9109,-118.254,33.9109,5.276058549660694,138.0,138 kV
93560,2025709,2025586,220.45,138.0,2.2480008223423025,0.67587156,0.09883836,-118.081,33.8959,-118.096,33.9118,6.8380811045316365,138.0,138 kV
93561,2025931,2025586,248.46,138.0,2.148827936437566,1.37821428,0.28965924,-118.105,33.9296,-118.096,33.9118,4.7580374855727525,138.0,138 kV
93562,2025587,2025626,214.81,138.0,5.27566747612807,2.2976585999999997,0.41934888000000003,-118.18,33.9657,-118.142,34.0011,5.479096834366566,138.0,138 kV
93563,2025588,2025589,0.01,138.0,0.0,0.21386412,0.04494384,-118.201,33.9789,-118.201,33.9789,4.7583687026141375,138.0,138 kV
93564,2025656,2025588,218.67,138.0,1.364241482287125,0.79927668,0.15482772,-118.204,33.9669,-118.201,33.9789,5.162328281212942,138.0,138 kV
93565,2025590,2025875,299.5,138.0,1.0575534855923279,0.53589816,0.08169876000000001,-118.241,33.8255,-118.245,33.8166,6.5593602722945565,138.0,138 kV
93566,2025590,2025875,299.5,138.0,1.0575534855923279,0.53589816,0.08169876000000001,-118.241,33.8255,-118.245,33.8166,6.5593602722945565,138.0,138 kV
93567,2025590,2025875,299.5,138.0,1.0575534855923279,0.53589816,0.08169876000000001,-118.241,33.8255,-118.245,33.8166,6.5593602722945565,138.0,138 kV
93568,2025590,2025875,299.5,138.0,1.0575534855923279,0.53589816,0.08169876000000001,-118.241,33.8255,-118.245,33.8166,6.5593602722945565,138.0,138 kV
93569,2025591,2025592,0.01,138.0,0.0,0.21938687999999998,0.054656279999999995,-118.128,34.2223,-118.128,34.2223,4.013863843938081,138.0,138 kV
93570,2025617,2025593,223.78,138.0,3.4842239836398994,1.49285916,0.28394603999999996,-118.229,34.1253,-118.22,34.1557,5.257526755693599,138.0,138 kV
93572,2025594,2025639,1319.11,345.0,33.287154668242714,8.48767275,0.74152575,-118.068,34.104,-118.218,34.3761,11.446212493345655,345.0,345 kV
93573,2025713,2025594,1262.48,345.0,7.725908034246855,4.5586575,0.37016775,-117.985,34.1137,-118.068,34.104,12.315079271278302,345.0,345 kV
93574,2025594,2025986,1155.18,345.0,7.856646090303548,4.274187749999999,0.34279200000000004,-118.068,34.104,-118.149,34.126,12.46871362600753,345.0,345 kV
93575,2025594,2026126,1244.0,345.0,24.225017116124807,10.55394675,0.8129407500000001,-118.068,34.104,-118.315,34.1786,12.982414484186595,345.0,345 kV
93577,2025595,2025637,254.69,138.0,4.303881795413979,1.7863271999999997,0.31860612,-118.068,34.104,-118.046,34.0699,5.606676963151356,138.0,138 kV
93578,2025715,2025595,217.68,138.0,5.15367520066383,1.94972472,0.34355376,-118.053,34.1486,-118.068,34.104,5.675149778160548,138.0,138 kV
93579,2025595,2025726,280.0,138.0,1.6592955641502551,1.23081372,0.19862892000000001,-118.068,34.104,-118.05,34.1042,6.196517221574675,138.0,138 kV
93580,2025595,2025743,254.76,138.0,10.458340848264982,2.5446592800000003,0.38925935999999994,-118.068,34.104,-117.971,34.0553,6.537165202231229,138.0,138 kV
93582,2025599,2025600,0.01,138.0,0.0,0.21176928,0.05408496,-118.145,34.7178,-118.145,34.7178,3.915420563857977,138.0,138 kV
93583,2025600,2025602,240.51,138.0,9.264785419568687,6.495146639999999,1.0377075599999999,-118.145,34.7178,-118.127,34.6359,6.259124083933547,138.0,138 kV
93584,2025600,2025851,257.05,138.0,32.65639467047778,6.922113120000001,1.3235579999999998,-118.145,34.7178,-118.433,34.8914,5.2299241061410955,138.0,138 kV
93585,2025601,2025602,0.01,138.0,0.0,0.2275758,0.04170636,-118.127,34.6359,-118.127,34.6359,5.456490173437015,138.0,138 kV
93586,2025602,2025710,207.14,138.0,15.10855235469139,4.6591146000000006,0.7170065999999999,-118.127,34.6359,-117.963,34.6506,6.497998905450934,138.0,138 kV
93587,2025603,2025604,0.01,138.0,0.0,0.20529432,0.045705600000000006,-118.039,33.6855,-118.039,33.6855,4.491568394936398,138.0,138 kV
93588,2025604,2025622,210.95,138.0,2.535928663564241,1.9510578,0.34241112,-118.039,33.6855,-118.02,33.6691,5.697981134546289,138.0,138 kV
93589,2028000,2025604,240.44,138.0,1.535358782665303,0.33250824,0.05408496,-118.029,33.6965,-118.039,33.6855,6.147773655122327,138.0,138 kV
93590,2025606,2025621,226.78,138.0,13.240051451367638,5.0666562,1.01961576,-118.169,33.7653,-118.041,33.8185,4.9691770464816605,138.0,138 kV
93591,2025683,2025606,179.44,138.0,1.6234934959734049,1.1409260399999999,0.23576471999999998,-118.173,33.7795,-118.169,33.7653,4.8392363402109515,138.0,138 kV
93592,2025634,2025607,204.59,138.0,2.260515646716227,1.21462632,0.18777383999999997,-118.114,33.8589,-118.101,33.8761,6.468525389237452,138.0,138 kV
93593,2025651,2025607,231.83,138.0,2.819488760770528,0.8868790799999999,0.16930116,-118.131,33.8807,-118.101,33.8761,5.238439249682343,138.0,138 kV
93594,2025607,2028024,258.06,138.0,10.28196354567361,3.9510586800000005,0.7078654799999999,-118.101,33.8761,-118.074,33.7865,5.581643984611336,138.0,138 kV
93595,2025609,2026172,285.3,138.0,6.049265284101393,2.98781316,0.60140952,-118.053,33.7261,-118.099,33.7647,4.968009472132279,138.0,138 kV
